,Refdate,Ticker,Z_SPRD_MID,AMT_OUTSTANDING,Base
2979,2019-09-10,AW573460 Corp,180.582,1250000000,226977500000.0
2980,2019-09-11,AW573460 Corp,182.417,1250000000,229271250000.0
2981,2019-09-12,AW573460 Corp,176.209,1250000000,221511250000.0
2982,2019-09-13,AW573460 Corp,168.221,1250000000,211526250000.0
2983,2019-09-16,AW573460 Corp,175.811,1250000000,221013750000.0
2984,2019-09-17,AW573460 Corp,178.272,1250000000,224090000000.0
2985,2019-09-18,AW573460 Corp,179.796,1250000000,225995000000.0
2986,2019-09-19,AW573460 Corp,179.759,1250000000,225948749999.99997
2987,2019-09-20,AW573460 Corp,178.726,1250000000,224657500000.0
2988,2019-09-23,AW573460 Corp,182.276,1250000000,229095000000.0
2989,2019-09-24,AW573460 Corp,183.041,1250000000,230051250000.0
2990,2019-09-25,AW573460 Corp,183.594,1250000000,230742500000.0
2991,2019-09-26,AW573460 Corp,184.665,1250000000,232081250000.0
2992,2019-09-27,AW573460 Corp,190.748,1250000000,239685000000.0
2993,2019-09-30,AW573460 Corp,191.009,1250000000,240011249999.99997
2994,2019-10-01,AW573460 Corp,182.502,1250000000,229377500000.0
2995,2019-10-02,AW573460 Corp,182.155,1250000000,228943750000.0
2996,2019-10-03,AW573460 Corp,183.884,1250000000,231104999999.99997
2997,2019-10-04,AW573460 Corp,185.73,1250000000,233412500000.0
2998,2019-10-07,AW573460 Corp,187.356,1250000000,235445000000.0
2999,2019-10-08,AW573460 Corp,186.158,1250000000,233947499999.99997
3000,2019-10-09,AW573460 Corp,182.676,1250000000,229594999999.99997
3001,2019-10-10,AW573460 Corp,180.607,1250000000,227008750000.0
3002,2019-10-11,AW573460 Corp,172.865,1250000000,217331250000.0
3003,2019-10-14,AW573460 Corp,171.716,1250000000,215895000000.0
3004,2019-10-15,AW573460 Corp,169.385,1250000000,212981250000.0
3005,2019-10-16,AW573460 Corp,164.727,1250000000,207158750000.0
3006,2019-10-17,AW573460 Corp,160.192,1250000000,201490000000.0
3007,2019-10-18,AW573460 Corp,159.774,1250000000,200967500000.0
3008,2019-10-21,AW573460 Corp,158.546,1250000000,199432500000.0
3009,2019-10-22,AW573460 Corp,158.081,1250000000,198851250000.0
3010,2019-10-23,AW573460 Corp,160.463,1250000000,201828750000.0
3011,2019-10-24,AW573460 Corp,160.268,1250000000,201585000000.0
3012,2019-10-25,AW573460 Corp,158.13,1250000000,198912500000.0
3013,2019-10-28,AW573460 Corp,157.485,1250000000,198106250000.00003
3014,2019-10-29,AW573460 Corp,158.902,1250000000,199877499999.99997
3015,2019-10-30,AW573460 Corp,158.801,1250000000,199751249999.99997
3016,2019-10-31,AW573460 Corp,161.402,1250000000,203002499999.99997
3017,2019-11-01,AW573460 Corp,160.724,1250000000,202155000000.0
3018,2019-11-04,AW573460 Corp,159.654,1250000000,200817500000.0
3019,2019-11-05,AW573460 Corp,160.393,1250000000,201741250000.0
3020,2019-11-06,AW573460 Corp,160.794,1250000000,202242500000.0
3021,2019-11-07,AW573460 Corp,160.108,1250000000,201385000000.0
3022,2019-11-08,AW573460 Corp,163.818,1250000000,206022500000.0
3023,2019-11-11,AW573460 Corp,165.057,1250000000,207571250000.0
3024,2019-11-12,AW573460 Corp,167.682,1250000000,210852500000.0
3025,2019-11-13,AW573460 Corp,171.222,1250000000,215277500000.0
3026,2019-11-14,AW573460 Corp,177.658,1250000000,223322499999.99997
3027,2019-11-15,AW573460 Corp,184.35,1250000000,231687500000.0
3028,2019-11-18,AW573460 Corp,186.75,1250000000,234687500000.0
3029,2019-11-19,AW573460 Corp,189.046,1250000000,237557500000.0
3030,2019-11-20,AW573460 Corp,191.623,1250000000,240778750000.0
3031,2019-11-21,AW573460 Corp,193.695,1250000000,243368750000.0
3032,2019-11-22,AW573460 Corp,193.802,1250000000,243502500000.0
3033,2019-11-25,AW573460 Corp,190.819,1250000000,239773750000.0
3034,2019-11-26,AW573460 Corp,188.035,1250000000,236293750000.0
3035,2019-11-27,AW573460 Corp,183.864,1250000000,231080000000.0
3036,2019-11-28,AW573460 Corp,180.749,1250000000,227186250000.0
3037,2019-11-29,AW573460 Corp,179.651,1250000000,225813750000.0
3038,2019-12-02,AW573460 Corp,177.038,1250000000,222547500000.0
3039,2019-12-03,AW573460 Corp,175.118,1250000000,220147500000.0
3040,2019-12-04,AW573460 Corp,173.4,1250000000,218000000000.0
3041,2019-12-05,AW573460 Corp,174.151,1250000000,218938750000.0
3042,2019-12-06,AW573460 Corp,171.57,1250000000,215712500000.0
3043,2019-12-09,AW573460 Corp,167.428,1250000000,210535000000.0
3044,2019-12-10,AW573460 Corp,164.893,1250000000,207366250000.0
3045,2019-12-11,AW573460 Corp,165.457,1250000000,208071250000.0
3046,2019-12-12,AW573460 Corp,162.392,1250000000,204240000000.0
3047,2019-12-13,AW573460 Corp,158.764,1250000000,199705000000.0
3048,2019-12-16,AW573460 Corp,154.691,1250000000,194613750000.0
3049,2019-12-17,AW573460 Corp,152.675,1250000000,192093750000.0
3050,2019-12-18,AW573460 Corp,148.337,1250000000,186671250000.0
3051,2019-12-19,AW573460 Corp,146.415,1250000000,184268750000.0
3052,2019-12-20,AW573460 Corp,143.593,1250000000,180741250000.0
3053,2019-12-23,AW573460 Corp,141.194,1250000000,177742500000.0
3054,2019-12-24,AW573460 Corp,140.179,1250000000,176473750000.0
3057,2019-12-27,AW573460 Corp,141.889,1250000000,178611250000.0
3058,2019-12-30,AW573460 Corp,139.787,1250000000,175983750000.0
3059,2019-12-31,AW573460 Corp,136.477,1250000000,171846250000.0
3061,2020-01-02,AW573460 Corp,137.055,1250000000,172568750000.0
3062,2020-01-03,AW573460 Corp,137.352,1250000000,172940000000.0
3063,2020-01-06,AW573460 Corp,138.669,1250000000,174586250000.0
3064,2020-01-07,AW573460 Corp,140.744,1250000000,177180000000.0
3065,2020-01-08,AW573460 Corp,142.317,1250000000,179146250000.0
3066,2020-01-09,AW573460 Corp,143.517,1250000000,180646250000.0
3067,2020-01-10,AW573460 Corp,144.06,1250000000,181325000000.0
3068,2020-01-13,AW573460 Corp,142.45,1250000000,179312500000.0
3069,2020-01-14,AW573460 Corp,143.031,1250000000,180038750000.0
3070,2020-01-15,AW573460 Corp,145.18,1250000000,182725000000.0
3071,2020-01-16,AW573460 Corp,144.86,1250000000,182325000000.00003
3072,2020-01-17,AW573460 Corp,143.809,1250000000,181011250000.0
3073,2020-01-20,AW573460 Corp,143.158,1250000000,180197499999.99997
3074,2020-01-21,AW573460 Corp,144.088,1250000000,181360000000.0
3075,2020-01-22,AW573460 Corp,144.291,1250000000,181613750000.0
3076,2020-01-23,AW573460 Corp,145.369,1250000000,182961250000.0
3077,2020-01-24,AW573460 Corp,145.414,1250000000,183017499999.99997
3078,2020-01-27,AW573460 Corp,148.704,1250000000,187130000000.0
3079,2020-01-28,AW573460 Corp,148.851,1250000000,187313750000.0
3080,2020-01-29,AW573460 Corp,148.548,1250000000,186935000000.0
3081,2020-01-30,AW573460 Corp,149.086,1250000000,187607500000.00003
3082,2020-01-31,AW573460 Corp,151.558,1250000000,190697500000.0
3083,2020-02-03,AW573460 Corp,151.69,1250000000,190862500000.0
3084,2020-02-04,AW573460 Corp,149.571,1250000000,188213750000.0
3085,2020-02-05,AW573460 Corp,148.116,1250000000,186395000000.00003
3086,2020-02-06,AW573460 Corp,144.903,1250000000,182378750000.0
3087,2020-02-07,AW573460 Corp,143.842,1250000000,181052500000.00003
3088,2020-02-10,AW573460 Corp,140.214,1250000000,176517500000.0
3089,2020-02-11,AW573460 Corp,139.919,1250000000,176148750000.0
3090,2020-02-12,AW573460 Corp,130.408,1250000000,164259999999.99997
3091,2020-02-13,AW573460 Corp,116.641,1250000000,147051250000.0
3092,2020-02-14,AW573460 Corp,112.507,1250000000,141883750000.0
3093,2020-02-17,AW573460 Corp,111.323,1250000000,140403750000.0
3094,2020-02-18,AW573460 Corp,111.809,1250000000,141011250000.0
3095,2020-02-19,AW573460 Corp,113.095,1250000000,142618750000.0
3096,2020-02-20,AW573460 Corp,116.319,1250000000,146648750000.0
3097,2020-02-21,AW573460 Corp,118.071,1250000000,148838750000.0
3098,2020-02-24,AW573460 Corp,124.431,1250000000,156788750000.0
3099,2020-02-25,AW573460 Corp,134.027,1250000000,168783749999.99997
3100,2020-02-26,AW573460 Corp,149.442,1250000000,188052500000.0
3101,2020-02-27,AW573460 Corp,162.547,1250000000,204433750000.0
3102,2020-02-28,AW573460 Corp,186.145,1250000000,233931250000.0
3103,2020-03-02,AW573460 Corp,209.316,1250000000,262895000000.0
3104,2020-03-03,AW573460 Corp,199.035,1250000000,250043750000.0
3105,2020-03-04,AW573460 Corp,188.574,1250000000,236967500000.00003
3106,2020-03-05,AW573460 Corp,189.534,1250000000,238167500000.0
3107,2020-03-06,AW573460 Corp,203.518,1250000000,255647500000.0
3108,2020-03-09,AW573460 Corp,247.711,1250000000,310888750000.0
3109,2020-03-10,AW573460 Corp,249.571,1250000000,313213750000.0
3296,2019-09-18,ZR633952 Corp,248.042,1250000000,311302500000.0
3297,2019-09-19,ZR633952 Corp,245.598,1250000000,308247500000.0
3298,2019-09-20,ZR633952 Corp,243.559,1250000000,305698750000.0
3299,2019-09-23,ZR633952 Corp,245.242,1250000000,307802500000.0
3300,2019-09-24,ZR633952 Corp,246.955,1250000000,309943750000.0
3301,2019-09-25,ZR633952 Corp,250.159,1250000000,313948750000.0
3302,2019-09-26,ZR633952 Corp,248.705,1250000000,312131250000.0
3303,2019-09-27,ZR633952 Corp,247.619,1250000000,310773750000.0
3304,2019-09-30,ZR633952 Corp,246.878,1250000000,309847500000.0
3305,2019-10-01,ZR633952 Corp,243.991,1250000000,306238750000.0
3306,2019-10-02,ZR633952 Corp,246.744,1250000000,309680000000.0
3307,2019-10-03,ZR633952 Corp,249.804,1250000000,313505000000.0
3308,2019-10-04,ZR633952 Corp,250.039,1250000000,313798750000.0
3309,2019-10-07,ZR633952 Corp,252.024,1250000000,316280000000.0
3310,2019-10-08,ZR633952 Corp,252.827,1250000000,317283750000.0
3311,2019-10-09,ZR633952 Corp,253.779,1250000000,318473750000.0
3312,2019-10-10,ZR633952 Corp,255.237,1250000000,320296249999.99994
3313,2019-10-11,ZR633952 Corp,247.576,1250000000,310720000000.0
3314,2019-10-14,ZR633952 Corp,249.856,1250000000,313570000000.0
3315,2019-10-15,ZR633952 Corp,246.231,1250000000,309038750000.0
3316,2019-10-16,ZR633952 Corp,242.356,1250000000,304195000000.0
3317,2019-10-17,ZR633952 Corp,240.838,1250000000,302297500000.0
3318,2019-10-18,ZR633952 Corp,239.669,1250000000,300836250000.0
3319,2019-10-21,ZR633952 Corp,239.205,1250000000,300256250000.0
3320,2019-10-22,ZR633952 Corp,237.605,1250000000,298256250000.0
3321,2019-10-23,ZR633952 Corp,237.383,1250000000,297978750000.0
3322,2019-10-24,ZR633952 Corp,231.969,1250000000,291211250000.0
3323,2019-10-25,ZR633952 Corp,229.19,1250000000,287737500000.0
3324,2019-10-28,ZR633952 Corp,229.553,1250000000,288191250000.0
3325,2019-10-29,ZR633952 Corp,230.359,1250000000,289198750000.0
3326,2019-10-30,ZR633952 Corp,231.17,1250000000,290212500000.0
3327,2019-10-31,ZR633952 Corp,231.973,1250000000,291216250000.0
3328,2019-11-01,ZR633952 Corp,232.294,1250000000,291617500000.0
3329,2019-11-04,ZR633952 Corp,230.411,1250000000,289263750000.0
3330,2019-11-05,ZR633952 Corp,229.607,1250000000,288258750000.0
3331,2019-11-06,ZR633952 Corp,230.047,1250000000,288808750000.0
3332,2019-11-07,ZR633952 Corp,227.45,1250000000,285562500000.0
3333,2019-11-08,ZR633952 Corp,228.224,1250000000,286530000000.0
3334,2019-11-11,ZR633952 Corp,232.649,1250000000,292061250000.0
3335,2019-11-12,ZR633952 Corp,235.148,1250000000,295185000000.0
3336,2019-11-13,ZR633952 Corp,243.717,1250000000,305896250000.0
3337,2019-11-14,ZR633952 Corp,251.087,1250000000,315108750000.0
3338,2019-11-15,ZR633952 Corp,257.304,1250000000,322879999999.99994
3339,2019-11-18,ZR633952 Corp,257.956,1250000000,323695000000.0
3340,2019-11-19,ZR633952 Corp,263.246,1250000000,330307500000.0
3341,2019-11-20,ZR633952 Corp,273.613,1250000000,343266250000.0
3342,2019-11-21,ZR633952 Corp,273.415,1250000000,343018750000.0
3343,2019-11-22,ZR633952 Corp,270.531,1250000000,339413750000.0
3344,2019-11-25,ZR633952 Corp,267.758,1250000000,335947500000.0
3345,2019-11-26,ZR633952 Corp,263.756,1250000000,330944999999.99994
3346,2019-11-27,ZR633952 Corp,260.16,1250000000,326450000000.00006
3347,2019-11-28,ZR633952 Corp,259.457,1250000000,325571250000.0
3348,2019-11-29,ZR633952 Corp,258.411,1250000000,324263750000.0
3349,2019-12-02,ZR633952 Corp,258.126,1250000000,323907500000.0
3350,2019-12-03,ZR633952 Corp,263.871,1250000000,331088750000.0
3351,2019-12-04,ZR633952 Corp,254.959,1250000000,319948750000.0
3352,2019-12-05,ZR633952 Corp,246.742,1250000000,309677500000.0
3353,2019-12-06,ZR633952 Corp,238.318,1250000000,299147500000.0
3354,2019-12-09,ZR633952 Corp,232.907,1250000000,292383750000.0
3355,2019-12-10,ZR633952 Corp,232.084,1250000000,291355000000.0
3356,2019-12-11,ZR633952 Corp,234.157,1250000000,293946250000.0
3357,2019-12-12,ZR633952 Corp,236.049,1250000000,296311250000.0
3358,2019-12-13,ZR633952 Corp,232.078,1250000000,291347500000.0
3359,2019-12-16,ZR633952 Corp,229.867,1250000000,288583750000.0
3360,2019-12-17,ZR633952 Corp,228.905,1250000000,287381250000.0
3361,2019-12-18,ZR633952 Corp,229.687,1250000000,288358750000.0
3362,2019-12-19,ZR633952 Corp,233.824,1250000000,293530000000.0
3363,2019-12-20,ZR633952 Corp,234.21,1250000000,294012500000.0
3364,2019-12-23,ZR633952 Corp,234.519,1250000000,294398750000.0
3365,2019-12-24,ZR633952 Corp,233.065,1250000000,292581250000.0
3368,2019-12-27,ZR633952 Corp,233.733,1250000000,293416250000.0
3369,2019-12-30,ZR633952 Corp,235.872,1250000000,296090000000.0
3370,2019-12-31,ZR633952 Corp,235.57,1250000000,295712500000.0
3372,2020-01-02,ZR633952 Corp,235.62,1250000000,295775000000.0
3373,2020-01-03,ZR633952 Corp,238.781,1250000000,299726250000.0
3374,2020-01-06,ZR633952 Corp,242.201,1250000000,304001250000.0
3375,2020-01-07,ZR633952 Corp,244.286,1250000000,306607500000.0
3376,2020-01-08,ZR633952 Corp,247.325,1250000000,310406250000.0
3377,2020-01-09,ZR633952 Corp,241.361,1250000000,302951250000.0
3378,2020-01-10,ZR633952 Corp,238.573,1250000000,299466250000.0
3379,2020-01-13,ZR633952 Corp,240.044,1250000000,301305000000.0
3380,2020-01-14,ZR633952 Corp,237.435,1250000000,298043750000.0
3381,2020-01-15,ZR633952 Corp,236.456,1250000000,296820000000.0
3382,2020-01-16,ZR633952 Corp,236.297,1250000000,296621250000.0
3383,2020-01-17,ZR633952 Corp,232.976,1250000000,292470000000.0
3384,2020-01-20,ZR633952 Corp,229.798,1250000000,288497500000.0
3385,2020-01-21,ZR633952 Corp,229.281,1250000000,287851250000.0
3386,2020-01-22,ZR633952 Corp,233.992,1250000000,293740000000.0
3387,2020-01-23,ZR633952 Corp,230.567,1250000000,289458750000.0
3388,2020-01-24,ZR633952 Corp,229.098,1250000000,287622500000.0
3389,2020-01-27,ZR633952 Corp,223.414,1250000000,280517500000.0
3390,2020-01-28,ZR633952 Corp,225.067,1250000000,282583750000.0
3391,2020-01-29,ZR633952 Corp,222.623,1250000000,279528750000.0
3392,2020-01-30,ZR633952 Corp,223.386,1250000000,280482500000.0
3393,2020-01-31,ZR633952 Corp,222.99,1250000000,279987500000.0
3394,2020-02-03,ZR633952 Corp,224.373,1250000000,281716250000.0
3395,2020-02-04,ZR633952 Corp,220.195,1250000000,276493750000.0
3396,2020-02-05,ZR633952 Corp,216.132,1250000000,271415000000.0
3397,2020-02-06,ZR633952 Corp,205.411,1250000000,258013750000.0
3398,2020-02-07,ZR633952 Corp,204.955,1250000000,257443750000.00003
3399,2020-02-10,ZR633952 Corp,206.57,1250000000,259462500000.0
3400,2020-02-11,ZR633952 Corp,203.911,1250000000,256138750000.0
3401,2020-02-12,ZR633952 Corp,194.776,1250000000,244720000000.0
3402,2020-02-13,ZR633952 Corp,195.357,1250000000,245446250000.0
3403,2020-02-14,ZR633952 Corp,195.848,1250000000,246060000000.00003
3404,2020-02-17,ZR633952 Corp,196.257,1250000000,246571250000.0
3405,2020-02-18,ZR633952 Corp,195.879,1250000000,246098750000.0
3406,2020-02-19,ZR633952 Corp,195.216,1250000000,245270000000.0
3407,2020-02-20,ZR633952 Corp,196.188,1250000000,246485000000.0
3408,2020-02-21,ZR633952 Corp,201.391,1250000000,252988750000.0
3409,2020-02-24,ZR633952 Corp,230.878,1250000000,289847500000.0
3410,2020-02-25,ZR633952 Corp,244.213,1250000000,306516250000.0
3411,2020-02-26,ZR633952 Corp,249.38,1250000000,312975000000.0
3412,2020-02-27,ZR633952 Corp,270.32,1250000000,339150000000.0
3413,2020-02-28,ZR633952 Corp,292.721,1250000000,367151250000.0
3414,2020-03-02,ZR633952 Corp,298.996,1250000000,374995000000.0
3415,2020-03-03,ZR633952 Corp,286.214,1250000000,359017500000.0
3416,2020-03-04,ZR633952 Corp,279.455,1250000000,350568750000.0
3417,2020-03-05,ZR633952 Corp,292.535,1250000000,366918750000.00006
3418,2020-03-06,ZR633952 Corp,337.487,1250000000,423108750000.0
3419,2020-03-09,ZR633952 Corp,436.079,1250000000,546348750000.0
3420,2020-03-10,ZR633952 Corp,432.953,1250000000,542441249999.99994
3493,2019-04-11,ZS106935 Corp,282.93,1000000000,283930000000.0
3494,2019-04-12,ZS106935 Corp,276.543,1000000000,277543000000.0
3495,2019-04-15,ZS106935 Corp,275.217,1000000000,276217000000.0
3496,2019-04-16,ZS106935 Corp,275.638,1000000000,276638000000.0
3497,2019-04-17,ZS106935 Corp,275.598,1000000000,276598000000.0
3498,2019-04-18,ZS106935 Corp,279.349,1000000000,280349000000.0
3501,2019-04-23,ZS106935 Corp,278.604,1000000000,279604000000.0
3502,2019-04-24,ZS106935 Corp,283.662,1000000000,284662000000.0
3503,2019-04-25,ZS106935 Corp,296.424,1000000000,297424000000.0
3504,2019-04-26,ZS106935 Corp,302.106,1000000000,303106000000.0
3505,2019-04-29,ZS106935 Corp,302.164,1000000000,303164000000.0
3506,2019-04-30,ZS106935 Corp,302.244,1000000000,303244000000.0
3508,2019-05-02,ZS106935 Corp,304.488,1000000000,305488000000.0
3509,2019-05-03,ZS106935 Corp,306.098,1000000000,307098000000.0
3510,2019-05-06,ZS106935 Corp,306.197,1000000000,307197000000.0
3511,2019-05-07,ZS106935 Corp,345.648,1000000000,346648000000.0
3512,2019-05-08,ZS106935 Corp,349.085,1000000000,350085000000.0
3513,2019-05-09,ZS106935 Corp,353.401,1000000000,354401000000.0
3514,2019-05-10,ZS106935 Corp,352.713,1000000000,353713000000.0
3515,2019-05-13,ZS106935 Corp,361.191,1000000000,362191000000.0
3516,2019-05-14,ZS106935 Corp,360.699,1000000000,361699000000.0
3517,2019-05-15,ZS106935 Corp,361.282,1000000000,362282000000.0
3518,2019-05-16,ZS106935 Corp,333.385,1000000000,334385000000.0
3519,2019-05-17,ZS106935 Corp,329.496,1000000000,330496000000.0
3520,2019-05-20,ZS106935 Corp,328.901,1000000000,329901000000.0
3521,2019-05-21,ZS106935 Corp,308.1,1000000000,309100000000.0
3522,2019-05-22,ZS106935 Corp,310.077,1000000000,311077000000.0
3523,2019-05-23,ZS106935 Corp,322.617,1000000000,323617000000.0
3524,2019-05-24,ZS106935 Corp,319.573,1000000000,320573000000.0
3525,2019-05-27,ZS106935 Corp,317.417,1000000000,318417000000.0
3526,2019-05-28,ZS106935 Corp,328.619,1000000000,329619000000.0
3527,2019-05-29,ZS106935 Corp,331.031,1000000000,332031000000.0
3528,2019-05-30,ZS106935 Corp,330.666,1000000000,331666000000.0
3529,2019-05-31,ZS106935 Corp,336.898,1000000000,337898000000.0
3530,2019-06-03,ZS106935 Corp,341.815,1000000000,342815000000.0
3531,2019-06-04,ZS106935 Corp,334.069,1000000000,335069000000.0
3532,2019-06-05,ZS106935 Corp,321.582,1000000000,322582000000.0
3533,2019-06-06,ZS106935 Corp,316.363,1000000000,317363000000.0
3534,2019-06-07,ZS106935 Corp,308.526,1000000000,309526000000.0
3535,2019-06-10,ZS106935 Corp,300.578,1000000000,301578000000.0
3536,2019-06-11,ZS106935 Corp,303.892,1000000000,304892000000.0
3537,2019-06-12,ZS106935 Corp,318.884,1000000000,319884000000.0
3538,2019-06-13,ZS106935 Corp,318.783,1000000000,319783000000.0
3539,2019-06-14,ZS106935 Corp,318.374,1000000000,319374000000.0
3540,2019-06-17,ZS106935 Corp,315.293,1000000000,316293000000.0
3541,2019-06-18,ZS106935 Corp,306.672,1000000000,307672000000.0
3542,2019-06-19,ZS106935 Corp,294.069,1000000000,295069000000.0
3543,2019-06-20,ZS106935 Corp,286.072,1000000000,287072000000.0
3544,2019-06-21,ZS106935 Corp,288.165,1000000000,289165000000.0
3545,2019-06-24,ZS106935 Corp,289.791,1000000000,290791000000.0
3546,2019-06-25,ZS106935 Corp,292.074,1000000000,293074000000.0
3547,2019-06-26,ZS106935 Corp,290.043,1000000000,291043000000.0
3548,2019-06-27,ZS106935 Corp,288.37,1000000000,289370000000.0
